x,y_expected,y_actual,error(abs),error(rate)
-9.7587890625,2.00000000000000000000e0,2,2.51300370e-43,1.25650185e-43
-9.7578125,2.00000000000000000000e0,2,2.56161255e-43,1.28080628e-43
-9.7568359375,2.00000000000000000000e0,2,2.61115669e-43,1.30557834e-43
-9.755859375,2.00000000000000000000e0,2,2.66165400e-43,1.33082700e-43
-9.7548828125,2.00000000000000000000e0,2,2.71312274e-43,1.35656137e-43
-9.75390625,2.00000000000000000000e0,2,2.76558149e-43,1.38279074e-43
-9.7529296875,2.00000000000000000000e0,2,2.81904918e-43,1.40952459e-43
-9.751953125,2.00000000000000000000e0,2,2.87354513e-43,1.43677257e-43
-9.7509765625,2.00000000000000000000e0,2,2.92908900e-43,1.46454450e-43
-9.75,2.00000000000000000000e0,2,2.98570083e-43,1.49285042e-43
-9.7490234375,2.00000000000000000000e0,2,3.04340105e-43,1.52170053e-43
-9.748046875,2.00000000000000000000e0,2,3.10221047e-43,1.55110524e-43
-9.7470703125,2.00000000000000000000e0,2,3.16215030e-43,1.58107515e-43
-9.74609375,2.00000000000000000000e0,2,3.22324215e-43,1.61162107e-43
-9.7451171875,2.00000000000000000000e0,2,3.28550804e-43,1.64275402e-43
-9.744140625,2.00000000000000000000e0,2,3.34897041e-43,1.67448521e-43
-9.7431640625,2.00000000000000000000e0,2,3.41365214e-43,1.70682607e-43
-9.7421875,2.00000000000000000000e0,2,3.47957652e-43,1.73978826e-43
-9.7412109375,2.00000000000000000000e0,2,3.54676730e-43,1.77338365e-43
-9.740234375,2.00000000000000000000e0,2,3.61524868e-43,1.80762434e-43
-9.7392578125,2.00000000000000000000e0,2,3.68504531e-43,1.84252265e-43
-9.73828125,2.00000000000000000000e0,2,3.75618232e-43,1.87809116e-43
-9.7373046875,2.00000000000000000000e0,2,3.82868531e-43,1.91434265e-43
-9.736328125,2.00000000000000000000e0,2,3.90258037e-43,1.95129018e-43
-9.7353515625,2.00000000000000000000e0,2,3.97789408e-43,1.98894704e-43
-9.734375,2.00000000000000000000e0,2,4.05465354e-43,2.02732677e-43
-9.7333984375,2.00000000000000000000e0,2,4.13288634e-43,2.06644317e-43
-9.732421875,2.00000000000000000000e0,2,4.21262062e-43,2.10631031e-43
-9.7314453125,2.00000000000000000000e0,2,4.29388503e-43,2.14694252e-43
-9.73046875,2.00000000000000000000e0,2,4.37670879e-43,2.18835439e-43
-9.7294921875,2.00000000000000000000e0,2,4.46112165e-43,2.23056082e-43
